t,x,y,z,r
58777.7980324074,-4470112.29848306,291.946287113884,5114396.70673924,6792566.35743717
58777.7986111111,-4751217.92918617,280.415755310004,4854438.81434058,6792617.17539193
58777.7991898148,-5017254.23386035,268.126888062427,4579040.20831669,6792676.15512933
58777.7997685185,-5267371.43063209,255.126073480075,4289071.40141089,6792741.37147361
58777.8003472222,-5500769.74820441,241.461595099079,3985450.0390048,6792810.89788814
58777.8009259259,-5716702.11160512,227.183455904122,3669138.062031,6792882.83445898
58777.8015046296,-5914476.67160966,212.343197096224,3341138.70453405,6792955.33527492
58777.8020833333,-6093459.16561085,196.99371219712,3002493.33387188,6793026.63484536
58777.802662037,-6253075.09803746,181.189057124165,2654278.14276466,6793095.07321103
58777.8032407407,-6392811.72891285,164.984256912276,2297600.70360907,6793159.11942083
58777.8038194444,-6512219.85979462,148.435109799854,1933596.39665814,6793217.39306978
58777.8043981481,-6610915.40714461,131.597989432618,1563424.72479544,6793268.68361923
58777.8049768519,-6688580.75413631,114.529645971963,1188265.52868408,6793311.96724974
58777.8055555556,-6744965.87300548,97.2870069216794,809315.11702198,6793346.42102945
58777.8061342593,-6779889.21127306,79.9269785078512,427782.327465688,6793371.43421564
58777.806712963,-6793238.33650107,62.5062484606787,44884.5344759064,6793386.61654479
58777.8072916667,-6784970.33566057,45.0810910532297,-338156.379125049,6793391.80340492
58777.8078703704,-6755111.96667456,27.7071752503116,-720118.069723731,6793387.05782471
58777.8084490741,-6703759.56122231,10.4393768104019,-1099781.78225852,6793372.66925467
58777.8090277778,-6631078.67943074,-6.66840483512507,-1475936.3839636,6793349.14915706
58777.8096064815,-6537303.51860693,-23.5634241283096,-1847382.3653061,6793317.22346232
58777.8101851852,-6422736.07965806,-40.1942605945347,-2212935.7912482,6793277.82199023
58777.8107638889,-6287745.09627697,-56.5109829969493,-2571432.18647375,6793232.06497332
58777.8113425926,-6132764.73331976,-72.4653057661673,-2921730.33888392,6793181.24685751
58777.8119212963,-5958293.06204575,-88.0107370921534,-3262716.00647324,6793126.81759035
58777.8125,-5764890.32101154,-103.102718126674,-3593305.51362883,6793070.36164046
58777.8130787037,-5553176.97239457,-117.698752810525,-3912449.22393059,6793013.57502114
58777.8136574074,-5323831.56435678,-131.758527908819,-4219134.87764721,6792958.24061807
58777.8142361111,-5077588.41073646,-145.244022908814,-4512390.78329667,6792906.20214366
58777.8148148148,-4815235.09987428,-158.119609506898,-4791288.85384825,6792859.33705929
58777.8153935185,-4537609.84473617,-170.352140483262,-5054947.4793582,6792819.52882131
58777.8159722222,-4245598.68669705,-181.911027833432,-5302534.22903228,6792788.63881648
58777.8165509259,-3940132.56540208,-192.768310093974,-5533268.37687,6792768.47835779
58777.8171296296,-3622184.26703857,-202.898708864594,-5746423.24614755,6792760.78111209
58777.8177083333,-3292765.26314638,-212.279674589411,-5941328.36902106,6792767.17632664
58777.818287037,-2952922.45178534,-220.891421715928,-6117371.45846176,6792789.16321223
58777.8188657407,-2603734.81248384,-228.716953400309,-6274000.19055901,6792828.08682703
58777.8194444444,-2246309.98593595,-235.742075971839,-6410723.79593602,6792885.11578624
58777.8200231481,-1881780.78891619,-241.955403407399,-6527114.4596126,6792961.22210044
58777.8206018519,-1511301.67436436,-247.348352098584,-6622808.52911701,6793057.16341786
58777.8211805556,-1136045.14608023,-251.915126219559,-6697507.53099998,6793173.4679158
58777.8217592593,-757198.136979612,-255.652694023357,-6750978.99614232,6793310.42205187
58777.822337963,-375958.359419275,-258.560755408291,-6783057.09438615,6793468.06134931
58777.8229166667,6469.36428477154,-260.641701105071,-6793643.07906987,6793646.16435109
58777.8234953704,388876.78332867,-261.900563839678,-6782705.54202627,6793844.2498366
58777.8240740741,770055.904286069,-262.344961827757,-6750280.47952858,6794061.57735233
58777.8246527778,1148802.67389894,-261.985034954074,-6696471.16956213,6794297.15106503
58777.8252314815,1523920.65135502,-260.833373986103,-6621447.86067902,6794549.72690252
58777.8258101852,1894224.6625449,-258.904943165087,-6525447.27258161,6794817.82290503
58777.8263888889,2258544.42863027,-256.216996511538,-6408771.90849877,6795099.73266817
58777.8269675926,2615728.16100682,-252.788988176052,-6271789.1793848,6795393.54171888
58777.8275462963,2964646.11442241,-248.642477161043,-6114930.34000452,6795697.14662821
58777.828125,3304194.08962702,-243.801026735295,-5938689.23708345,6796008.27662944
58777.8287037037,3633296.87650272,-238.290098861506,-5743620.86991242,6796324.51747855
58777.8292824074,3950911.62816754,-232.136943957677,-5530339.7641121,6796643.33726558
58777.8298611111,4256031.15608828,-225.370486316597,-5299518.1596891,6796962.11386091
58777.8304398148,4547687.13579335,-218.021205513787,-5051884.01505636,6797278.16366048
58777.8310185185,4824953.21237117,-210.121014143334,-4788218.82934339,6797588.77127767
58777.8315972222,5086947.99459169,-201.703132232653,-4509355.28608282,6797891.21981866
58777.8321759259,5332837.92621945,-192.801958701428,-4216174.72221978,6798182.82137089
58777.8327546296,5561840.02291447,-183.452940246125,-3909604.42733763,6798460.94733258
58777.8333333333,5773224.46305753,-173.692438049407,-3590614.77901349,6798723.05821358
58777.833912037,5966317.02090441,-163.557592732674,-3260216.22129078,6798966.7325449
58777.8344907407,6140501.33067778,-153.086187989403,-2919456.09436558,6799189.69454591
58777.8350694444,6295220.97055485,-142.31651335624,-2569415.32470637,6799389.84021386
58777.8356481481,6429981.3560059,-131.287226597205,-2211204.98594053,6799565.26151989
58777.8362268519,6544351.43258413,-120.037216193259,-1845962.74192377,6799714.26841934
58777.8368055556,6637965.15905652,-108.605464444189,-1474849.18443647,6799835.40841073
58777.8373842593,6710522.77269181,-97.0309117015953,-1099044.07890322,6799927.48340765
58777.837962963,6761791.82957409,-85.3523222602316,-719742.532386985,6799989.56372043
58777.8385416667,6791608.01397467,-73.6081524394412,-338151.098849753,6800020.99897908
58777.8391203704,6799875.71207487,-61.8364213865853,44516.1627201657,6800021.42586572
58777.8396990741,6786568.34666779,-50.0745851298089,427041.661249948,6799990.77256313
58777.8402777778,6751728.47085766,-38.3594143980297,808208.261220543,6799929.25986488
58777.8408564815,6695467.62019867,-26.726876711487,1186803.26848212,6799837.39893264
58777.8414351852,6617965.92414666,-15.2120232266321,1561622.39774608,6799715.98572616
58777.8420138889,6519471.47911511,-3.84888079460316,1931473.70543658,6799566.09217111
58777.8425925926,6400299.48680647,7.32965033674173,2295181.47192866,6799389.05416903
58777.8431712963,6260831.16280972,18.29189278093,2651590.01769759,6799186.45659151
58777.84375,6101512.42169469,29.0074818725021,2999567.43854316,6798960.1154371
58777.8443287037,5922852.34597331,39.4474488107038,3338009.24582028,6798712.05736346
58777.8449074074,5725421.44732247,49.5842968138522,3665841.89848537,6798444.49683966
58777.8454861111,5509849.7293588,59.3920700573588,3982026.21473863,6798159.81119216
58777.8460648148,5276824.56201238,68.8464152163229,4285560.65208368,6797860.5138444
58777.8466435185,5027088.37815753,77.9246354824336,4575484.4457167,6797549.22607216
58777.8472222222,4761436.20362211,86.6057369739237,4850880.59627375,6797228.64761581
58777.8478009259,4480713.03201195,94.8704675057587,5110878.69908534,6796901.52650503
58777.8483796296,4185811.05595985,102.701347734469,5354657.60818847,6796570.62846211
58777.8489583333,3877666.76644605,110.082694737374,5581447.9294081,6796238.70625601
58777.849537037,3557257.93175118,117.000638128831,5790534.33782231,6795908.46938031
58777.8501157407,3225600.46740718,123.443128856038,5981257.7158517,6795582.55442542
58777.8506944444,2883745.20822427,129.399940853404,6153017.10904977,6795263.49650696
58777.8512731481,2532774.59311034,134.862665767206,6305271.49740497,6794953.70209986
58777.8518518519,2173799.27298469,139.82470099094,6437541.38059096,6794655.42361058
58777.8524305556,1807954.65164151,144.281231276287,6549410.17611347,6794370.73599814
58777.8530092593,1436397.36896118,148.229204204895,6640525.42970099,6794101.51572936
58777.853587963,1060301.73542106,151.667299822296,6710599.83757575,6793849.42232396
58777.8541666667,680856.126441385,154.595894747314,6759412.08042763,6793615.8827125
58777.8547453704,299259.344734667,157.017021078595,6786807.46900801,6793402.07859422
58777.8553240741,-83283.0414752019,158.934320424617,6792698.40127659,6793208.93694305
58777.8559027778,-465562.376721827,160.352993385142,6777064.63098777,6793037.12377
58777.8564814815,-846370.605546434,161.279744810962,6739953.34751375,6792887.04120759
58777.8570601852,-1224503.96126294,161.722725165411,6681479.06658735,6792758.82793934
58777.8576388889,-1598766.64871419,161.691468305982,6601823.33153163,6792652.36295369
58777.8582175926,-1967974.51334113,161.196825997943,6501234.22444473,6792567.27255875
58777.8587962963,-2330958.68864001,160.250899464621,6380025.68674949,6792502.94055218
58777.859375,-2686569.21375221,158.866968271433,6238576.64851601,6792458.52139924
58777.8599537037,-3033678.61252954,157.059416833245,6077329.96604126,6792432.95623371
58777.8605324074,-3371185.42495865,154.843658827553,5896791.16733641,6792424.99145974
58777.8611111111,-3698017.68133113,152.236059789705,5697527.00544424,6792433.1996995
58777.8616898148,-4013136.30902901,149.253858161053,5480163.81989391,6792456.00280178
58777.8622685185,-4315538.46128171,145.915085056826,5245385.70710449,6792491.69660067
58777.8628472222,-4604260.75676103,142.238483017669,4993932.50117452,6792538.47709151
58777.8634259259,-4878382.41843953,138.243424007236,4726597.56723888,6792594.46767431
58777.8640046296,-5137028.2997651,133.949826917988,4444225.41043245,6792657.7471019
58777.8645833333,-5379371.78592311,129.378074848124,4147709.10446029,6792726.37776225
58777.865162037,-5604637.55778559,124.54893241444,3837987.54482521,6792798.43392152
58777.8657407407,-5812104.20610125,119.483463368358,3516042.53288686,6792872.0295561
58777.8663194444,-6001106.68357528,114.202948785316,3182895.69810451,6792945.34540846
58777.8668981481,-6171038.58273393,108.728806100717,2839605.26702495,6793016.65491323
58777.8674768519,-6321354.22787296,103.082509268434,2487262.68879534,6793084.34865538
58777.8680555556,-6451570.56995428,97.2855103200076,2126989.12818386,6793146.95704259
58777.8686342593,-6561268.8740407,91.3591626039146,1759931.83825268,6793203.1708979
58777.869212963,-6650096.18973918,85.3246459841709,1387260.42592572,6793251.85970633
58777.8697916667,-6717766.59615033,79.2028942758336,1010163.02470227,6793292.08728006
58777.8703703704,-6764062.21398255,73.0145251913073,629842.389665968,6793323.12464068
58777.8709490741,-6788833.9787678,66.7797730655815,247511.930707523,6793344.45995302
58777.8715277778,-6792002.17049312,60.5184246203615,-135608.299499698,6793355.80538359
58777.8721064815,-6773556.69641656,54.2497580164102,-518295.645771427,6793357.10079621
58777.8726851852,-6733557.12534386,47.9924854301802,-899328.901643098,6793348.51423824
58777.8732638889,-6672132.47317894,41.764699375009,-1277492.35415964,6793330.43921239
58777.8738425926,-6589480.74110062,35.5838229687702,-1651579.80489399,6793303.48877009
58777.8744212963,-6485868.20923489,29.4665643290873,-2020398.55011202,6793268.48650389
58777.875,-6361628.49016082,23.4288752541453,-2382773.30342246,6793226.45455586
58777.8755787037,-6217161.34798531,17.4859143220297,-2737550.04483569,6793178.59879808
58777.8761574074,-6052931.29002478,11.6520145146727,-3083599.78089068,6793126.29137762
58777.8767361111,-5869465.93932172,5.94065544416958,-3419822.20137912,6793071.05085312
58777.8773148148,-5667354.19728298,0.364440229852965,-3745149.21918136,6793014.52018144
58777.8778935185,-5447244.20664198,-5.06492295559129,-4058548.38080702,6792958.4428415
58777.8784722222,-5209841.12570911,-10.3366346830674,-4359026.13638288,6792904.63740703
58777.8790509259,-4955904.72547666,-15.4408134494662,-4645630.95902576,6792854.97090133
58777.8796296296,-4686246.8215856,-20.3685003176943,-4917456.3047553,6792811.33128352
58777.8802083333,-4401728.55344354,-25.1116591153788,-5173643.40531494,6792775.59942837
58777.880787037,-4103257.52291146,-29.6631723208946,-5413383.88745662,6792749.62096973
58777.8813657407,-3791784.80496255,-34.0168327913216,-5635922.21338257,6792735.17837999
58777.8819444444,-3468301.84257107,-38.1673315109641,-5840557.93810667,6792733.96365701
58777.8825231481,-3133837.23783095,-42.1102415608821,-6026647.78048074,6792747.55198238
58777.8831018519,-2789453.45094909,-45.8419985292626,-6193607.50551329,6792777.37670416
58777.8836805556,-2436243.41833013,-49.35987759923,-6340913.61637951,6792824.70598059
58777.8842592593,-2075327.10048714,-52.6619675647317,-6468104.8551739,6792890.62140072
58777.884837963,-1707847.97000155,-55.7471420363763,-6574783.51198887,6792975.99887316
58777.8854166667,-1334969.4492352,-58.6150281075236,-6660616.54231348,6793081.49204519
58777.8859953704,-957871.306992289,-61.26597275656,-6725336.49304236,6793207.51848197
58777.8865740741,-577746.022857096,-63.7010072642373,-6768742.23757329,6793354.24880034
58777.8871527778,-195795.127514991,-65.9218099253095,-6790699.52056475,6793521.59891338
58777.8877314815,186774.472986155,-67.9306673316541,-6791141.31293786,6793709.22550157
58777.8883101852,568754.18134577,-69.7304344997931,-6770067.97765591,6793916.5247847
58777.8888888889,948937.393981258,-71.3244941094643,-6727547.24672039,6794142.63462567
58777.8894675926,1326123.17943074,-72.7167151118685,-6663714.00970371,6794386.43995414
58777.8900462963,1699119.94274202,-73.9114109566914,-6578769.91401826,6794646.58145502
58777.890625,2066749.06828821,-74.9132976762204,-6472982.77701866,6794921.46742421
58777.8912037037,2427848.5332462,-75.7274520531098,-6346685.80997075,6795209.28865362
58777.8917824074,2781276.48368743,-76.3592700858344,-6200276.65391473,6795508.03616797
58777.8923611111,3125914.76487554,-76.8144259528489,-6034216.22751842,6795815.52159959
58777.8929398148,3460672.39695613,-77.0988316631611,-5849027.38717475,6796129.39995397
58777.8935185185,3784488.98677882,-77.2185975676205,-5645293.39985536,6796447.19448797
58777.8940972222,4096338.06613053,-77.1799938918948,-5423656.22959943,6796766.3233967
58777.8946759259,4395230.34620232,-76.9894134390056,-5184814.63899715,6797084.12798196
58777.8952546296,4680216.87768105,-76.6533355965293,-4929522.10762101,6797397.90195708
58777.8958333333,4950392.1054744,-76.1782917712405,-4658584.57006401,6797704.92152939
58777.896412037,5204896.80676223,-75.5708323621346,-4372857.97705328,6798002.47589195
58777.8969907407,5442920.90083993,-74.8374953714637,-4073245.68401174,6798287.89775198
58777.8975694444,5663706.11909711,-73.9847767426529,-3760695.67242543,6798558.59352342
58777.8981481481,5866548.52347218,-73.0191025037358,-3436197.61042352,6798812.07281579
58777.8987268519,6050800.86185381,-71.9468027852237,-3100779.7600732,6799045.97686078
58777.8993055556,6215874.7491715,-70.7740877720581,-2755505.74001219,6799258.10553158
58777.8998842593,6361242.6633358,-69.5070256404461,-2401471.15316539,6799446.44262754
58777.900462963,6486439.74575627,-68.1515225218578,-2039800.090396,6799609.17911838
58777.9010416667,6591065.39687923,-66.7133045282297,-1671641.52200357,6799744.73406729
58777.9016203704,6674784.6580434,-65.1979018643676,-1298165.58997802,6799851.77298044
58777.9021990741,6737329.37193992,-63.6106350456323,-920559.814829745,6799929.22336181
58777.9027777778,6778499.11507156,-61.9566032311358,-540025.231620439,6799976.28728595
58777.9033564815,6798161.89681915,-60.240674674814,-157772.470500915,6799992.45083703
58777.9039351852,6796254.62102309,-58.46747928883,224982.202395006,6799977.4903003
58777.9045138889,6772783.30735399,-56.6414033057436,607020.867459014,6799931.4750306
58777.9050925926,6727823.07115711,-54.7665860177301,987127.941044426,6799854.76696259
58777.9056712963,6661517.86188777,-52.8469185628228,1364094.15528612,6799748.01676711
58777.90625,6574079.96168465,-50.8860447196732,1736720.51185748,6799612.15669831
58777.9068287037,6465789.24703286,-48.8873636636853,2103822.19347809,6799448.39021569
58777.9074074074,6336992.21782449,-46.8540346285829,2464232.41740451,6799258.17850379
58777.9079861111,6188100.79941045,-44.7889834085589,2816806.21570324,6799043.22404959
58777.9085648148,6019590.92443357,-42.6949106271544,3160424.12780847,6798805.45147306
58777.9091435185,5832000.90232128,-40.5743016899809,3493995.79169027,6798546.98583982
58777.9097222222,5625929.58528203,-38.4294383293916,3816463.4208852,6798270.12871533
58777.9103009259,5402034.34048166,-36.2624116402843,4126805.15564991,6797977.33224794
58777.9108796296,5161028.83876439,-34.0751364974678,4424038.27756739,6797671.17159253
58777.9114583333,4903680.67082491,-31.8693672365093,4707222.27804319,6797354.31600734
58777.912037037,4630808.80213043,-29.6467144718072,4975461.77225227,6797029.49897316
58777.9126157407,4343280.87813828,-27.4086629178715,5227909.2512124,6796699.48769733
58777.9131944444,4042010.39146132,-25.1565900725486,5463767.66574696,6796367.05237262
58777.9137731481,3727953.72260976,-22.8917856142795,5682292.83713732,6796034.93556545
58777.9143518519,3402107.06579734,-20.6154713595295,5882795.69023442,6795705.82210662
58777.9149305556,3065503.25105661,-18.32882162136,6064644.30568528,6795382.30985244
58777.9155092593,2719208.47358189,-16.0329838058118,6227265.78871996,6795066.88167369
58777.916087963,2364318.94082729,-13.7290990794259,6370147.95262844,6794761.87901529
58777.9166666667,2001957.44745323,-11.4183229389092,6492840.8156288,6794469.47734988
58777.9172453704,1633269.88775892,-9.1018455127359,6594957.91028649,6794191.66382531
58777.9178240741,1259421.71478196,-6.78091142441975,6676177.40498975,6793930.2173783
58777.9184027778,881594.35481043,-4.45683904835228,6736243.03722505,6793686.69155536
58777.9189814815,500981.585656148,-2.13103899151887,6774964.85853655,6793462.40024748
58777.9195601852,118785.886698882,0.194968361886949,6792219.79110762,6793258.4065081
58777.9201388889,-263785.231556473,2.51953640091547,6787951.99588537,6793075.51458379
58777.9207175926,-645522.910851168,4.84087708501232,6762173.05209837,6792914.265246
58777.9212962963,-1025220.63400523,7.15704713186663,6714961.94791244,6792774.93446922
58777.921875,-1401677.91173838,9.46593573103377,6646464.8818502,6792657.5354579
58777.9224537037,-1773703.95990221,11.7652539082488,6556894.87448797,6792561.82398054
58777.9230324074,-2140121.35934673,14.0525256539965,6446531.18985988,6792487.3069271
58777.9236111111,-2499769.69035621,16.3250809174383,6315718.56596381,6792433.25396357
58777.9241898148,-2851509.1332218,18.5800505533008,6164866.25379551,6792398.71211778
58777.9247685185,-3194224.02608624,20.814363294908,5994446.86445361,6792382.52309288
58777.9253472222,-3526826.37071514,23.0247448113155,5804995.02407246,6792383.34306949
58777.9259259259,-3848259.27633834,25.2077188905931,5597105.83666369,6792399.66472632
58777.9265046296,-4157500.33118546,27.3596107748756,5371433.15538815,6792429.84118046
58777.9270833333,-4453564.89083304,29.4765526559835,5128687.66334181,6792472.11152494
58777.927662037,-4735509.27200945,31.5544913233998,4869634.76562217,6792524.62762111
58777.9282407407,-5002433.84009122,33.5891979393255,4595092.29524128,6792585.48178849
58777.9288194444,-5253485.97819104,35.5762798986103,4305928.03636055,6792652.73502417
58777.9293981481,-5487862.92550464,37.511194714747,4003057.06932904,6792724.44537835
58777.9299768519,-5704814.47246902,39.3892658569869,3687438.94309555,6792798.69611202
58777.9305555556,-5903645.50030317,41.205700448171,3360074.6817184,6792873.62326672
58777.9311342593,-6083718.35266769,42.9556087182235,3022003.63289372,6792947.44228555
58777.931712963,-6244455.02749973,44.6340250945838,2674300.1676417,6793018.4733377
58777.9322916667,-6385339.17756023,46.2359307982908,2318070.24150551,6793085.1650172
58777.9328703704,-6505917.90887254,47.7562778031139,1954447.8288063,6793146.11610811
58777.9334490741,-6605803.36703167,49.1900140051371,1584591.24263305,6793200.09513454
58777.9340277778,-6684674.10231633,50.5321094416457,1209679.35430634,6793246.05744317
58777.9346064815,-6742276.20562875,51.777583391092,830907.727014849,6793283.15959828
58777.9351851852,-6778424.20850764,52.9215321803642,449484.67916397,6793310.77090444
58777.9357638889,-6793001.74178889,53.9591575215766,66627.2936771212,6793328.48190938
58777.9363425926,-6785961.9489067,54.8857951981109,-316442.60996281,6793336.10977862
58777.9369212963,-6757327.65131203,55.6969439186535,-698502.523764025,6793333.7004738
58777.9375,-6707191.26501168,56.3882941584247,-1078333.30199542,6793321.527708
58777.9380787037,-6635714.46877379,56.9557568085955,-1454723.19727691,6793300.08869279
58777.9386574074,-6543127.62607898,57.3954914579642,-1826471.86474716,6793270.09673288
58777.9392361111,-6429728.96439483,57.703934135179,-2192394.31739709,6793232.47076549
58777.9398148148,-6295883.51679009,57.8778243450247,-2551324.81615904,6793188.32198019
58777.9403935185,-6142021.8322612,57.9142312384118,-2902120.67900041,6793138.93769361
58777.9409722222,-5968638.4623959,57.8105787625494,-3243665.99407369,6793085.76268869
58777.9415509259,-5776290.23312884,57.5646696452282,-3574875.22290315,6793030.37826125
58777.9421296296,-5565594.3113369,57.1747080750103,-3894696.68062217,6792974.47924721
58777.9427083333,-5337226.07686529,56.6393209473034,-4202115.88139193,6792919.84933027
58777.943287037,-5091916.81126216,55.957577554643,-4496158.73830766,6792868.3349529
58777.9438657407,-4830451.21502473,55.1290076078898,-4775894.6083089,6792821.81817299
58777.9444444444,-4553664.76552416,54.1536174833938,-5040439.1738297,6792782.18882262
58777.9450231481,-4262440.92798385,53.0319045993642,-5288957.15412975,6792751.316336
58777.9456018519,-3957708.2319439,51.7648698326789,-5520664.84041467,6792731.02161913
58777.9461805556,-3640437.22556509,50.3540278951101,-5734832.44996217,6792723.04933409
58777.9467592593,-3311637.31992356,48.8014155954284,-5930786.29550125,6792729.04096708
58777.947337963,-2972353.53513916,47.1095979210713,-6107910.76702905,6792750.50903998
58777.9479166667,-2623663.15978742,45.2816718800663,-6265650.12408003,6792788.81281174
58777.9484953704,-2266672.33458665,43.3212680507168,-6403510.09717837,6792845.13579711
58777.9490740741,-1902512.57085199,41.2325497932843,-6521059.29779887,6792920.46540802
58777.9496527778,-1532337.21368848,39.0202100845878,-6617930.43663592,6793015.57499533
58777.9502314815,-1157317.85937839,36.6894659432215,-6693821.35033417,6793131.00853884
58777.9508101852,-778640.735925655,34.2460504200465,-6748495.83707776,6793267.06819859
58777.9513888889,-397503.055270439,31.6962021358655,-6781784.30157491,6793423.80490441
58777.9519675926,-15109.3452987688,29.0466523558474,-6793584.21002701,6793601.0121207
58777.9525462963,367332.230541406,26.3046095984281,-6783860.35564987,6793798.22288272
58777.953125,748613.558433088,23.4777417851818,-6752644.93523982,6794014.71015783
58777.9537037037,1127530.25674009,20.574155947593,-6700037.43716763,6794249.49054239
58777.9542824074,1502885.34849639,17.6023755168369,-6626204.34105939,6794501.33126113
58777.9548611111,1873492.91635369,14.5713152336164,-6531378.62930811,6794768.76039373
58777.9554398148,2238181.73234758,11.4902537268238,-6415859.11047211,6795050.08021091
58777.9560185185,2595798.85459716,8.36880382226929,-6280009.55457656,6795343.38346274
58777.9565972222,2945213.18273135,5.21688065589771,-6124257.64036193,6795646.57242365
58777.9571759259,3285318.96345112,2.04466767971783,-5949093.71463097,6795957.38046358
58777.9577546296,3615039.2372072,-1.13741933701378,-5755069.36405035,6796273.39588247
58777.9583333333,3933329.21651659,-4.31877019411814,-5542795.8000716,6796592.08771668
58777.958912037,4239179.585978,-7.48861990218685,-5312942.05805605,6796910.83320133
58777.9594907407,4531619.71359851,-10.6360899325654,-5066233.0122236,6797226.94655195
58777.9600694444,4809720.7626314,-13.7502309137996,-4803447.20869239,6797537.70871272
58777.9606481481,5072598.69277115,-16.8200665983451,-4525414.51963329,6797840.39770678
58777.9612268519,5319417.13927454,-19.8346389095982,-4233013.62241957,6798132.31921759
58777.9618055556,5549390.15839642,-22.7830538664071,-3927169.30859699,6798410.83702745
58777.9623842593,5761784.82746081,-25.6545281703807,-3608849.62851834,6798673.40294213
58777.962962963,5955923.68794669,-28.43843623077,-3279062.87856073,6798917.58583734
58777.9635416667,6131187.0201636,-31.1243573926177,-2938854.43895497,6799141.09947401
58777.9641203704,6287014.93843273,-33.7021231264695,-2589303.47138187,6799341.82874507
58777.9646990741,6422909.29617819,-36.161863932344,-2231519.48660889,6799517.85403605
58777.9652777778,6538435.39097067,-38.4940557070097,-1866638.79352781,6799667.47340504
58777.9658564815,6633223.46034835,-40.6895653220024,-1495820.84198922,6799789.22231423
58777.9664351852,6706969.96016033,-42.7396951602986,-1120244.47278865,6799881.89067525
58777.9670138889,6759438.61822547,-44.6362263621516,-741104.089022851,6799944.53700297
58777.9675925926,6790461.2572602,-46.3714605353058,-359605.763783761,6799976.49950708
58777.9681712963,6799938.38228625,-47.9382596915525,23036.7002247289,6799977.40398783
58777.96875,6787839.52906371,-49.3300841803012,405605.743088605,6799947.16844034
58777.9693287037,6754203.37148594,-50.5410284003905,786884.035727704,6799886.00431136
58777.9699074074,6699137.58729701,-51.5658540836188,1165658.46704943,6799794.41439215
58777.9704861111,6622818.48292762,-52.4000209572112,1540724.11368961,6799673.18737144
58777.9710648148,6525490.37966658,-53.0397146075059,1910888.17599314,6799523.38911226
58777.9716435185,6407464.7647703,-53.4818713832945,2274973.86422345,6799346.35075557
58777.9722222222,6269119.21243842,-53.7242001942468,2631824.21948093,6799143.65379179
58777.9728009259,6110896.08082985,-53.7652010774838,2980305.85444346,6798917.11227768
58777.9733796296,5933300.9924412,-53.6041804233676,3319312.59980551,6798668.75241064
58777.9739583333,5736901.10620139,-53.2412627697437,3647769.04316687,6798400.78970459
58777.974537037,5522323.19054028,-52.6773990919614,3964633.94809046,6798115.60404096
58777.9751157407,5290251.50745384,-51.9143715338338,4268903.54208919,6797815.71289443
58777.9756944444,5041425.51820788,-50.9547945420771,4559614.66339264,6797503.74305592
58777.9762731481,4776637.42179256,-49.8021123835522,4835847.75746252,6797182.40119423
58777.9768518519,4496729.53756326,-48.4605930406986,5096729.71534834,6796854.44361265
58777.9774305556,4202591.54368166,-46.9353184957907,5341436.54708001,6796522.64556733
58777.9780092593,3895157.58301466,-45.2321714290411,5569195.88435944,6796189.77052059
58777.978587963,3575403.24806719,-43.3578183690671,5779289.30782103,6795858.53970371
58777.9791666667,3244342.45633338,-41.3196893468546,5971054.49506261,6795531.60236063
58777.9797453704,2903024.22716545,-39.125954116157,6143887.18649015,6795211.50703628
58777.9803240741,2552529.3708996,-36.785495014299,6297242.96676007,6794900.67426062
58777.9809027778,2193967.10056409,-34.3078765477452,6430638.86023399,6794601.37096255
58777.9814814815,1828471.57604723,-31.703311796648,6543654.73937896,6794315.68692642
58777.9820601852,1457198.39014425,-28.9826257420469,6635934.54544991,6794045.51357838
58777.9826388889,1081321.0054528,-26.1572156285971,6707187.32108501,6793792.52536028
58777.9832175926,702027.150667205,-23.2390084848076,6757188.05463468,6793558.16391614
58777.9837962963,320515.184450688,-20.2404159318998,6785778.33614262,6793343.62528024
58777.984375,-62009.5652422346,-17.174286421706,6792866.824915,6793149.8502173
58777.9849537037,-444338.478749634,-14.0538550536018,6778429.52856896,6792977.51782462
58777.9855324074,-825263.331689184,-10.8926911304149,6742509.89336174,6792827.042464
58777.9861111111,-1203579.98389051,-7.7046436236227,6685218.70548701,6792698.57404807
58777.9866898148,-1578092.0627621,-4.50378472896882,6606733.80290674,6792592.00166207
58777.9872685185,-1947614.63343169,-1.30435170488986,6507299.59718529,6792506.96045921
58777.9878472222,-2310977.84775579,1.87931280221136,6387226.40472975,6792442.8417248
58777.9884259259,-2667030.56396637,5.03282172986027,6246889.58683471,6792398.80596391
58777.9890046296,-3014643.92832242,8.14180564046999,6086728.49799997,6792373.7988278
58777.9895833333,-3352714.90967644,11.1919755911283,5907245.24215117,6792366.56965815
58777.990162037,-3680169.77736784,14.1691865800276,5709003.23665877,6792375.69239457
58777.9907407407,-3995967.51233764,17.0595013058103,5492625.58442973,6792399.5885608
58777.9913194444,-4299103.14084265,19.8492539652097,5258793.25484511,6792436.55201883
58777.9918981481,-4588610.97965431,22.5251138043765,5008243.07493615,6792484.7751583
58777.9924768519,-4863567.78118186,25.074148130466,4741765.53293152,6792542.37617082
58777.9930555556,-5123095.76658152,27.4838844826798,4460202.39716111,6792607.42704615
58777.9936342593,-5366365.53462572,29.7423716562631,4164444.15425942,6792677.98191912
58777.994212963,-5592598.83392787,31.8382392691955,3855427.27165912,6792752.10539277
58777.9947916667,-5801071.18606491,33.7607555596958,3534131.29048779,6792827.90046511
58777.9953703704,-5991114.34722765,35.4998831033553,3201575.75615769,6792903.53569326
