t,x,y,z,r
58777.1990740741,5837648.75730505,230.833527012966,3478002.02689631,6795192.50397251
58777.1996527778,5632321.15335141,253.783829712138,3801049.16159946,6794925.78088914
58777.2002314815,5409123.13524508,275.95466102645,4112001.43139113,6794642.66464081
58777.2008101852,5168767.26829734,297.273748923494,4409872.76342904,6794345.66031395
58777.2013888889,4912020.26416908,317.671589477198,4693719.272287,6794037.36989732
58777.2019675926,4639700.43441749,337.08167674947,4962642.188403,6793720.46266809
58777.2025462963,4352674.9934834,355.440721376065,5215790.62434938,6793397.64494061
58777.203125,4051857.22273228,372.68885726562,5452364.17270654,6793071.62954422
58777.2037037037,3738203.5073054,388.769835886405,5671615.33020734,6792745.10540587
58777.2042824074,3412710.25721264,403.631207700803,5872851.74396278,6792420.70761001
58777.2048611111,3076410.72403059,417.224490364789,6055438.27631755,6792100.98830239
58777.2054398148,2730371.72413367,429.505323379559,6218798.88577996,6791788.38879728
58777.2060185185,2375690.27902992,440.433608935379,6362418.32211852,6791485.21322755
58777.2065972222,2013490.18294416,449.973638736909,6485843.63429956,6791193.60406349
58777.2071759259,1644918.50733689,458.094206640568,6588685.49040271,6790915.51980091
58777.2077546296,1271142.05157078,464.768706968893,6670619.3090054,6790652.71508985
58777.2083333333,893343.748528032,469.975218393034,6731386.20176161,6790406.72354591
58777.208912037,512719.033556536,473.6965732955,6770793.7270535,6790178.84345225
58777.2094907407,130472.184803208,475.920412539046,6788716.45464373,6789970.12652177
58777.2100694444,-252187.357293444,476.639225577432,6785096.34124679,6789781.36985015
58777.2106481481,-634048.683759124,475.850375849216,6759942.91686576,6789613.11114954
58777.2112268519,-1013903.11658421,473.556111398953,6713333.28163803,6789465.62730996
58777.2118055556,-1390547.90647092,469.763560672143,6645411.91281431,6789338.93629143
58777.2123842593,-1762789.92121765,464.484713432629,6556390.28138487,6789232.80230768
58777.212962963,-2129449.31694563,457.736386755079,6446546.2777819,6789146.74421952
58777.2135416667,-2489363.18408071,449.540176052027,6316223.4460478,6789080.04701276
58777.2141203704,-2841389.15962194,439.922391106906,6165830.02589768,6789031.77619682
58777.2146990741,-3184408.99684518,428.913977100499,5995837.80220397,6789000.79492511
58777.2152777778,-3517332.08303607,416.550420642899,5806780.76166239,6788985.78359695
58777.2158564815,-3839098.89539873,402.87164085309,5599253.55670811,6788985.26167686
58777.2164351852,-4148684.38473596,387.921865566779,5373909.77718957,6788997.6114305
58777.2170138889,-4445101.27600509,371.749492799955,5131460.03086885,6789021.10326255
58777.2175925926,-4727403.27432846,354.406937652197,4872669.83452589,6789053.92231011
58777.2181712963,-4994688.16475374,335.95046489035,4598357.31815049,6789094.19594264
58777.21875,-5246100.79348956,316.440007535577,4309390.74580132,6789140.02179835
58777.2193287037,-5480835.91841379,295.938971834963,4006685.85744453,6789189.49598556
58777.2199074074,-5698140.91622778,274.5140291005,3691203.03746802,6789240.74108145
58777.2204861111,-5897318.33385971,252.234894969209,3363944.31649826,6789291.93355252
58777.2210648148,-6077728.27178365,229.174096734739,3025950.21446118,6789341.3302438
58777.2216435185,-6238790.58724905,205.40672948927,2678296.43402885,6789387.29358334
58777.2222222222,-6379986.90592664,181.010201901348,2322090.41477569,6789428.31517892
58777.2228009259,-6500862.43107001,156.063972545878,1958467.75961352,6789463.03749413
58777.2233796296,-6601027.54011761,130.649277784635,1588588.5462029,6789490.27332593
58777.2239583333,-6680159.15961541,104.848852269337,1213633.53705336,6789509.02282688
58777.224537037,-6738001.91041056,78.7466432140131,834800.303064092,6789518.48785268
58777.2251157407,-6774369.01630215,52.4275196425171,453299.27607797,6789518.08344863
58777.2256944444,-6789142.97066779,25.9769778637077,70349.7466736624,6789507.44632478
58777.2262731481,-6782275.95698902,-0.519155527091675,-312824.175924296,6789486.44020991
58777.2268518519,-6753790.02069941,-26.9750218002516,-694997.624629987,6789455.1580129
58777.2274305556,-6703776.99130194,-53.3050280622109,-1074949.03855625,6789413.9207625
58777.2280092593,-6632398.15524725,-79.4241437077117,-1451464.21289682,6789363.27333834
58777.228587963,-6539883.68160574,-105.248194028959,-1823340.31730949,6789303.97704628
58777.2291666667,-6426531.8040657,-130.6941496848,-2189389.86583956,6789236.99913251
58777.2297453704,-6292707.76423233,-155.680410770242,-2548444.62190504,6789163.49937037
58777.2303240741,-6138842.52256279,-180.127084276637,-2899359.42251928,6789084.81389224
58777.2309027778,-5965431.24455432,-203.956253790575,-3241015.90668189,6789002.43647534
58777.2314814815,-5773031.57087559,-227.092240359569,-3572326.13393355,6788917.99752227
58777.2320601852,-5562261.68122603,-249.461853515871,-3892236.0798842,6788833.24100828
58777.2326388889,-5333798.16244519,-270.994631551707,-4199728.99688308,6788749.9996982
58777.2332175926,-5088373.69221776,-291.623070211242,-4493828.62892026,6788670.1689507
58777.2337962963,-4826774.55009092,-311.282839076439,-4773602.27133102,6788595.67945824
58777.234375,-4549837.96810796,-329.912984996203,-5038163.66678168,6788528.46927509
58777.2349537037,-4258449.33329257,-347.456122027028,-5286675.73057994,6788470.45550385
58777.2355324074,-3953539.25461025,-363.8586074189,-5518353.09914978,6788423.5060162
58777.2361111111,-3636080.50665517,-379.070703290372,-5732464.49693677,6788389.41157716
58777.2366898148,-3307084.86234315,-393.046723704853,-5928334.91783041,6788369.8587505
58777.2372685185,-2967599.82646301,-405.74516694442,-6105347.61823509,6788366.40394
58777.2378472222,-2618705.28158878,-417.128832845551,-6262945.91973092,6788380.44892091
58777.2384259259,-2261510.057423,-427.164925121763,-6400634.81996455,6788413.21818567
58777.2390046296,-1897148.43410747,-435.825138654332,-6517982.41104302,6788465.73841587
58777.2395833333,-1526776.58954518,-443.085731775912,-6614621.10515608,6788538.82035629
58777.240162037,-1151569.00030011,-448.927583609129,-6690248.66751438,6788633.04334283
58777.2407407407,-772714.805045974,-453.336236553447,-6744629.05696332,6788748.74269809
58777.2413194444,-391414.139229848,-456.301924032624,-6777593.07473914,6788886.00017355
58777.2418981481,-8874.44912935,-457.819583632987,-6789038.82192164,6789044.63757643
58777.2424768519,373693.206778289,-457.888855771876,-6778931.96610971,6789224.2136785
58777.2430555556,755077.86147628,-456.514068041806,-6747305.81777915,6789424.02446136
58777.2436342593,1134072.34051955,-453.704205378684,-6694261.2166775,6789643.10670977
58777.244212963,1509476.9530912,-449.47286620399,-6619966.22849541,6789880.24492031
58777.2447916667,1880103.16541649,-443.838204691939,-6524655.65194423,6790133.98145054
58777.2453703704,2244777.24877083,-436.822859315177,-6408630.33629304,6790402.62979073
58777.2459490741,2602343.89411295,-428.45386782689,-6272256.30937851,6790684.2908015
58777.2465277778,2951669.78499915,-418.762568846186,-6115963.71614638,6790976.87172163
58777.2471064815,3291647.12008492,-407.784490226234,-5940245.5678936,6791278.10771516
58777.2476851852,3621197.07606059,-395.559224403943,-5745656.30260567,6791585.58569419
58777.2482638889,3939273.20146363,-382.130290953132,-5532810.15707831,6791896.77012702
58777.2488425926,4244864.73128807,-367.544986595786,-5302379.35196694,6792209.03051342
58777.2494212963,4536999.81187031,-351.854222964848,-5055092.09146767,6792519.670191
58777.25,4814748.62521653,-335.112352451582,-4791730.37991495,6792825.95611904
58777.2505787037,5077226.40142057,-317.376982529228,-4513127.65847442,6793125.14927386
58777.2511574074,5323596.30773347,-298.708778992171,-4220166.26583641,6793414.53528666
58777.2517361111,5553072.20251215,-279.171258619394,-3913774.72790082,6793691.4549459
58777.2523148148,5764921.2423347,-258.83057182995,-3594924.88237543,6793953.3341963
58777.2528935185,5958466.33057604,-237.755275968843,-3264628.84533743,6794197.71326572
58777.2534722222,6133088.39594941,-216.016099932638,-2923935.82795135,6794422.27456977
58777.2540509259,6288228.48991891,-193.685700907438,-2573928.8125774,6794624.86905334
58777.2546296296,6423389.69232037,-170.838414067843,-2215721.09875392,6794803.54065197
58777.2552083333,6538138.8152497,-147.549996142475,-1850452.73050656,6794956.54857961
58777.255787037,6632107.89601982,-123.897363818581,-1479286.81757393,6795082.38717141
58777.2563657407,6704995.47096346,-99.9583280077919,-1103405.7640199,6795179.80304454
58777.2569444444,6756567.62289814,-75.811325046653,-724007.418626916,6795247.80937161
58777.2575231481,6786658.79626209,-51.5351459401369,-342301.162137744,6795285.6970946
58777.2581018519,6795172.37518409,-27.2086647919598,40496.0528860276,6795293.04294558
58777.2586805556,6782081.02111451,-2.91056758002516,423163.693437547,6795269.71417719
58777.2592592593,6747426.76803891,21.2809175532486,804481.652173165,6795215.86994734
58777.259837963,6691320.87473243,45.2882873275724,1183234.25160764,6795131.95934108
58777.2604166667,6613943.43495591,69.0350265153722,1558214.22979792,6795018.71605273
58777.2609953704,6515542.74792194,92.4458661667988,1928226.69109222,6794877.14979343
58777.2615740741,6396434.45275758,115.447035772654,2292093.00583658,6794708.53452575
58777.2621527778,6257000.43199842,137.966508320043,2648654.6435292,6794514.39366729
58777.2627314815,6097687.49041965,159.93423724327,2996776.92444803,6794296.48244051
58777.2633101852,5919005.81663605,181.282384341104,3335352.67563756,6794056.76758131
58777.2638888889,5721527.23594707,201.945537799277,3663305.77798392,6793797.40465349
58777.2644675926,5505883.26377928,221.860919535611,3979594.59211926,6793520.71323934
58777.2650462963,5272762.96988636,240.968581162176,4283215.25188113,6793229.15030972
58777.265625,5022910.6639895,259.21158795138,4573204.81528382,6792925.28209645
58777.2662037037,4757123.41411921,276.536190267667,4848644.26390695,6792611.75480767
58777.2667824074,4476248.40912636,292.891982022905,5108661.34289994,6792291.26454632
58777.2673611111,4181180.1770691,308.232045791317,5352433.23479961,6791966.52679546
58777.2679398148,3872857.67120487,322.513084304447,5579189.06146704,6791640.24584773
58777.2685185185,3552261.23517202,335.695538126465,5788212.20948561,6791315.08454995
58777.2690972222,3220409.45886578,347.743689377982,5978842.47520939,6790993.63473754
58777.2696759259,2878355.93604912,358.625751451329,6150478.02661198,6790678.3887207
58777.2702546296,2527185.93454955,368.313944712835,6302577.17969787,6790371.71217368
58777.2708333333,2168012.98936937,376.784558246089,6434659.9879465,6790075.81876083
58777.271412037,1801975.42857994,384.017997735149,6546309.64375813,6789792.7468102
58777.2719907407,1430232.84148294,389.998819623277,6637173.69124141,6789524.33832169
58777.2725694444,1053962.49799653,394.715751715842,6706965.05000248,6789272.22056521
58777.2731481481,674355.727847687,398.161700419121,6755462.84976336,6789037.79049333
58777.2737268519,292614.267775763,400.333744824807,6782513.0757332,6788822.20215443
58777.2743055556,-90053.4153760528,401.233117862654,6788029.02467351,6788626.35725512
58777.2748842593,-472435.817985246,400.865174751018,6771991.57154338,6788450.89898003
58777.275462963,-853322.10187554,399.23934897971,6734449.2465237,6788296.20913415
58777.2760416667,-1231505.79793501,396.369096061261,6675518.12210031,6788162.40863061
58777.2766203704,-1605788.50356985,392.271825287538,6595381.5097687,6788049.36130204
58777.2771990741,-1974983.56629617,386.968819729269,6494289.46582044,6787956.68097191
58777.2777777778,-2337919.74546701,380.485144718596,6372558.10562213,6787883.74167853
58777.2783564815,-2693444.84390102,372.849545057811,6230568.7257731,6787829.69090531
58777.2789351852,-3040429.30065284,364.094331206282,6068766.73362968,6787793.46562955
58777.2795138889,-3377769.7357657,354.25525470904,5887660.38384787,6787773.81096948
58777.2800925926,-3704392.43738144,343.37137314518,5687819.32183791,6787769.30116996
58777.2806712963,-4019256.78094433,331.484904899556,5469872.93447994,6787778.36264601
58777.28125,-4321358.56986781,318.641074083749,5234508.50887099,6787799.29876723
58777.2818287037,-4609733.28640265,304.887945969818,4982469.20059184,6787830.31605619
58777.2824074074,-4883459.2410801,290.276253335645,4714551.81367854,6787869.55144326
58777.2829861111,-5141660.6087442,274.859214163211,4431604.39533613,6787915.100222
58777.2835648148,-5383510.33877075,258.692341185319,4134523.64951912,6787965.04432707
58777.2841435185,-5608232.92715468,241.833243814028,3824252.17431472,6788017.48056501
58777.2847222222,-5815107.03777921,224.341423056521,3501775.52953656,6788070.54842681
58777.2853009259,-6003467.96057451,206.278060061286,3168119.14178565,6788122.45711169
58777.2858796296,-6172709.89431481,187.705799007935,2824345.05572084,6788171.51141456
58777.2864583333,-6322288.04233962,168.688525098429,2471548.54131521,6788216.13613206
58777.287037037,-6451720.50997441,149.291138468743,2110854.56824231,6788254.89867475
58777.2876157407,-6560589.9932283,129.579324880587,1743414.15954727,6788286.52958521
58777.2881944444,-6648545.24917239,109.619324105696,1370400.63802035,6788309.94069921
58777.2887731481,-6715302.33949367,89.4776969457408,993005.779561841,6788324.2407135
58777.2893518519,-6760645.63984678,69.2210918683015,612435.8888461,6788328.74795539
58777.2899305556,-6784428.60894796,48.9160122574415,229907.813271925,6788323.00018995
58777.2905092593,-6786574.31272483,28.6285852942617,-153355.088138904,6788306.76133704
58777.291087963,-6767075.70030693,8.42433348662854,-536127.003787753,6788280.02500972
58777.2916666667,-6725995.63015986,-11.632050138547,-917183.739104417,6788243.01482662
58777.2922453704,-6663466.64621037,-31.4769221825727,-1295306.77921907,6788196.18149326
58777.2928240741,-6579690.50536058,-51.0479033884586,-1669287.32726356,6788140.19668869
58777.2934027778,-6474937.45931003,-70.2840865840181,-2037930.30114629,6788075.94383314
58777.2939814815,-6349545.29507619,-89.1262371629172,-2400058.27207707,6788004.50585687
58777.2945601852,-6203918.14002653,-107.516985261512,-2754515.3286383,6787927.1501257
58777.2951388889,-6038525.03850305,-125.401008857576,-3100170.85107908,6787845.31071784
58777.2957175926,-5853898.30834742,-142.72520707779,-3435923.18124987,6787760.56827975
58777.2962962963,-5650631.68670171,-159.438863076544,-3760703.17462977,6787674.62772403
58777.296875,-5429378.27530177,-175.493795931811,-4073477.6220877,6787589.29405471
58777.2974537037,-5190848.2963759,-190.844501073504,-4373252.52995673,6787506.44664026
58777.2980324074,-4935806.67068705,-205.448278856113,-4659076.24847054,6787428.0122643
58777.2986111111,-4665070.42988426,-219.265350956603,-4930042.43956717,6787355.93731397
58777.2991898148,-4379505.9754382,-232.258964371522,-5185292.87649973,6787292.15946403
58777.2997685185,-4080026.19667982,-244.395482859761,-5424020.06874703,6787238.57923775
58777.3003472222,-3767587.46040327,-255.644465755547,-5645469.70689879,6787197.03181321
58777.3009259259,-3443186.48428675,-265.978734150515,-5848942.92331447,6787169.25945641
58777.3015046296,-3107857.10628935,-275.374424502738,-6033798.36519941,6787156.88494287
58777.3020833333,-2762666.96155953,-283.811029800544,-6199454.07782135,6787161.38632764
58777.302662037,-2408714.07829945,-291.271428450637,-6345389.19613225,6787184.07340105
58777.3032407407,-2047123.40318479,-297.741901117337,-6471145.44393005,6787226.0661491
58777.3038194444,-1679043.26675871,-303.212135769581,-6576328.44004162,6787288.27551075
